time,ax,ay,az
2558174,-0.944824,-0.0163574,0.118164
2562132,-0.966309,-0.182129,0.118164
2566071,-0.984619,-0.223633,0.22583
2569960,-0.984619,-0.223633,0.199707
2573866,-0.900635,0.0500488,0.262207
2577851,-0.885254,-0.170654,0.144531
2581749,-1.01025,-0.170654,0.157715
2585722,-0.954102,-0.290771,0.0952148
2589650,-0.959229,-0.164795,0.0939941
2593621,-0.959229,-0.164795,0.0939941
2597539,-0.989502,-0.223877,0.0708008
2601511,-0.980469,0.0266113,-0.0117188
2605432,-0.917969,0.0266113,-0.0117188
2609333,-1.05908,-0.290283,-0.117188
2613289,-1.05908,-0.0288086,-0.0249023
2617231,-0.933594,-0.0288086,-0.0249023
2621168,-0.955322,-0.046875,0.0336914
2625073,-0.955322,-0.137939,0.0178223
2629010,-1.00317,-0.137939,0.0178223
2632972,-0.94165,-0.0480957,0.029541
2636892,-0.94165,-0.185547,0.117676
2640836,-1.01245,-0.185547,0.117676
2644809,-0.895752,0.0449219,0.240967
2648774,-0.895752,0.0126953,0.187012
2652668,-0.975586,0.0126953,0.187012
2656602,-1.01978,-0.209473,0.143555
2660609,-1.01978,-0.19751,0.15625
2664531,-0.905029,0.11499,0.15625
2668463,-1.01733,-0.0507812,0.155273
2672395,-1.01733,-0.0617676,0.116211
2676324,-0.935303,0.125732,0.116211
2680267,-0.989502,-0.0163574,-0.0373535
2684213,-0.989502,-0.0163574,-0.0458984
2688200,-0.997559,0.060791,-0.0458984
2692136,-0.925049,0.227295,0.0144043
2696095,-0.925049,0.227295,0.00024414
2699963,-1.01978,0.00024414,0.00024414
2703878,-0.939209,0.12793,-0.0317383
2707850,-0.939209,0.12793,-0.0065918
2711740,-1.00781,-0.00219727,-0.0065918
2715712,-0.975342,-0.0649414,0.105957
2719604,-0.975342,-0.0649414,0.101074
2723569,-0.912598,0.213135,0.163574
2727494,-0.904541,-0.015625,0.114746
2731395,-1.02954,-0.015625,0.0732422
2735353,-0.929443,0.0231934,0.135742
2739263,-0.876465,-0.00097656,0.155762
2743179,-1.00146,-0.00097656,0.155762
2747133,-0.968506,0.123291,0.171143
2751091,-0.968506,0.28125,0.115967
2755005,-0.930664,0.28125,0.115967
2758908,-1.052,-0.251465,0.0151367
2762861,-1.052,0.148682,0.0371094
2766793,-0.91333,0.148682,0.0371094
2770833,-1.00977,0.0307617,0.0568848
2774724,-1.00977,-0.00756836,0.0144043
2778622,-0.984131,-0.00756836,0.0144043
2782591,-0.962158,-0.0246582,-0.0214844
2786553,-0.962158,-0.0253906,0.229248
2790433,-0.809326,-0.0878906,0.229248
2794415,-1.43994,-0.106445,-1.03052
2798330,-1.43994,-0.107422,0.45166
2802262,-0.562256,0.0800781,0.45166
2806181,-1.41016,-0.0336914,-0.136475
2810117,-1.41016,-0.0429688,0.924561
2814038,-0.496582,0.207031,0.924561
2817929,-1.1499,0.116455,0.0444336
2821897,-1.1499,0.116455,0.212891
2825789,-1.04272,0.126709,0.212891
2829735,-0.742676,0.0737305,0.769287
2833672,-0.742676,0.0737305,0.161133
2837591,-1.12842,-0.00292969,0.161133
2841572,-0.772217,0.276855,0.284912
2845489,-0.772217,0.276855,0.294189
2849414,-1.24829,0.0908203,-0.580811
2853340,-1.23682,0.193848,0.142334
2857286,-0.736816,0.193848,0.154785
2861246,-1.04761,0.0263672,-0.282715
2865178,-1.0127,0.0378418,-0.440674
2869092,-1.0127,0.0378418,-0.464111
2873025,-0.948975,0.365723,-0.339111
2876972,-0.970703,0.134033,-0.181152
2880958,-1.0957,0.134033,-0.181152
2884929,-0.735107,0.0847168,0.444336
2888797,-0.735107,0.0490723,-0.045166
2892768,-1.12695,0.0490723,-0.045166
2896694,-0.883545,0.260986,0.330566
2900623,-0.883545,0.377441,0.453857
2904544,-0.970703,0.377441,0.453857
2908481,-0.930664,-0.0761719,0.621582
2912382,-0.930664,0.203613,0.3479
2916350,-0.859863,0.203613,0.3479
2920253,-1.11963,0.240967,-0.027832
2924204,-1.11963,0.222412,0.272705
2928138,-0.837158,0.222412,0.272705
2932032,-1.00537,0.0805664,-0.048584
2935993,-1.00537,0.0805664,-0.176025
2939933,-0.962891,0.0805664,-0.176025
2943846,-0.969238,0.314453,-0.438721
2947830,-0.969238,0.314453,-0.220215
2951719,-1.03125,0.107666,-0.220215
2955692,-0.86499,0.144043,-0.0427246
2959630,-0.86499,0.144043,-0.188232
2963551,-1.03735,0.261963,-0.188232
2967493,-0.981934,0.150879,0.00830078
2971416,-0.981934,0.150879,0.17627
2975369,-0.90625,0.353271,0.17627
2979292,-0.948242,0.136719,0.432617
2983255,-0.948242,0.136719,0.40918
2987165,-0.88623,0.180176,0.34668
2991198,-0.97168,0.265381,0.245361
2995171,-0.97168,0.265381,0.192627
2999062,-0.957275,0.205078,0.317627
3003041,-0.940186,0.427246,0.285889
3006975,-0.877686,0.427246,0.266846
3010881,-0.95874,0.064209,0.141846
3014855,-0.938477,0.173828,-0.169434
3018844,-0.938477,0.173828,-0.169434
3022790,-0.965088,0.434082,-0.178467
3026748,-0.983887,0.294678,-0.0681152
3030685,-0.983887,0.294678,-0.0681152
3034706,-0.854492,0.200439,-0.121338
3038654,-0.834717,0.175781,-0.237305
3042622,-1.02222,0.175781,-0.237305
3046558,-0.936035,0.317383,-0.126709
3050471,-0.936035,0.345703,0.200195
3054384,-0.918945,0.345703,0.200195
3058341,-0.956055,0.150879,0.208008
3062271,-0.956055,0.353027,0.153809
3066184,-0.904541,0.353027,0.153809
3070127,-1.01587,0.288818,0.233643
3074022,-1.01587,0.263672,0.401855
3077965,-0.852295,0.263672,0.401855
3081942,-0.912598,0.308594,0.270264
3085901,-0.912598,0.257812,0.0705566
3089784,-0.974854,0.195312,0.0705566
3093743,-0.854736,0.398682,0.0266113
3097644,-0.854736,0.430176,0.0249023
3101575,-0.973633,0.180176,0.0249023
3105534,-0.888184,0.334961,-0.0708008
3109480,-0.888184,0.334961,-0.172363
3113444,-0.965088,0.253906,-0.172363
3117368,-0.984131,0.188477,-0.147705
3121313,-0.984131,0.188477,-0.0205078
3125244,-0.859375,0.412354,-0.0205078
3129200,-0.996338,0.345947,0.00927734
3133209,-0.996338,0.345947,0.0534668
3137098,-0.86499,0.298584,0.0534668
3141043,-0.92749,0.391846,0.114502
3145026,-0.92749,0.391846,0.220459
3148974,-0.927734,0.346191,0.220459
3152908,-0.848877,0.687012,0.294434
3156883,-0.848877,0.687012,0.296143
3160803,-0.945557,0.204834,0.233643
3164735,-0.979248,0.448242,0.117432
3168693,-0.854248,0.448242,0.105225
3172624,-0.945557,0.501709,0.105225
3176574,-0.975586,0.420898,0.173584
3180529,-0.913086,0.420898,0.173584
3184490,-0.849365,0.323242,0.0427246
3188411,-0.863037,0.194092,-0.128662
3192358,-0.988037,0.194092,-0.128662
3196291,-0.860107,0.407227,-0.112793
3200186,-0.860107,0.24707,0.0544434
3204103,-0.965332,0.24707,0.0544434
3208071,-0.814697,0.148682,0.0361328
3211992,-0.814697,0.29126,-0.108154
3215965,-0.967285,0.29126,-0.108154
3219866,-0.916504,0.313477,0.0715332
3223834,-0.916504,0.35498,0.187744
3227740,-0.869141,0.35498,0.187744
3231677,-0.912354,0.344727,0.138672
3235579,-0.912354,0.330566,0.140625
3239510,-0.862793,0.268066,0.140625
3243487,-0.908691,0.630615,0.104736
3247427,-0.908691,0.663574,0.217529
3251335,-0.880615,0.413574,0.217529
3255346,-0.796875,0.649902,0.0627441
3259258,-0.796875,0.649902,0.0102539
3263238,-0.919189,0.482178,0.0102539
3267186,-0.825195,0.37793,0.0795898
3271068,-0.825195,0.37793,0.012207
3275006,-0.863281,0.667725,0.012207
3278917,-0.920166,0.48877,-0.0158691
3282930,-0.920166,0.48877,-0.0385742
3286839,-0.818848,0.418945,-0.0385742
3290755,-0.912842,0.424561,-0.020752
3294690,-0.912842,0.424561,-0.0480957
3298689,-0.834961,0.469482,0.0769043
3302638,-0.90918,0.752197,0.0578613
3306549,-0.90918,0.752197,0.0288086
3310477,-0.873047,0.280029,0.153809
3314436,-0.858154,0.467041,0.0786133
3318412,-0.795654,0.467041,0.0842285
3322312,-0.93335,0.544678,0.0842285
3326251,-0.934326,0.556885,0.253418
3330192,-0.809326,0.556885,0.253418
3334121,-0.8396,0.428711,0.155762
3338051,-0.870605,0.287354,0.0319824
3341992,-0.870605,0.287354,0.0319824
3345924,-0.865967,0.629639,-0.0280762
3349898,-0.865967,0.450684,0.156738
3353841,-0.889893,0.450684,0.156738
3357772,-0.730469,0.34082,0.102295
3361754,-0.730469,0.469971,-0.134766
3365748,-0.957764,0.469971,-0.134766
3369665,-0.824707,0.370361,0.0324707
3373600,-0.824707,0.544189,0.0263672
3377538,-0.858887,0.544189,0.0263672
3381441,-0.874023,0.526123,0.03125
3385382,-0.874023,0.555176,0.0974121
3389294,-0.765869,0.305176,0.0974121
3393268,-0.842529,0.477783,0.0615234
3397205,-0.842529,0.457275,0.145996
3401123,-0.84668,0.394775,0.145996
3405086,-0.801025,0.726562,0.0710449
3408983,-0.801025,0.734375,0.153809
3412956,-0.881836,0.359375,0.153809
3416900,-0.754639,0.527344,0.137695
3420841,-0.754639,0.527344,0.0290527
3424745,-0.871338,0.658203,0.0290527
3428722,-0.848389,0.637939,0.0629883
3432659,-0.848389,0.637939,0.0703125
3436623,-0.735107,0.47583,0.0703125
3440519,-0.842285,0.490967,0.0112305
3444492,-0.842285,0.490967,0.00366211
3448414,-0.782227,0.645996,0.00366211
3452369,-0.846924,0.79126,0.0275879
3456250,-0.846924,0.79126,0.0305176
3460194,-0.795654,0.431396,0.0930176
3464174,-0.7854,0.499512,0.0227051
3468044,-0.7229,0.499512,0.0454102
3472006,-0.868408,0.62915,-0.0170898
3476023,-0.827637,0.584961,0.163086
3479944,-0.765137,0.584961,0.151367
3483888,-0.767822,0.543701,0.151367
3487820,-0.80249,0.319092,0.0854492
3491776,-0.80249,0.319092,0.0854492
3495671,-0.800293,0.634521,0.0270996
3499632,-0.800293,0.625244,0.130127
3503572,-0.841797,0.625244,0.130127
3507499,-0.700684,0.526123,0.147705
3511391,-0.700684,0.643311,0.00439453
3515294,-0.820557,0.643311,0.00439453
3519223,-0.776611,0.58374,0.0219727
3523159,-0.776611,0.577881,0.0290527
3527145,-0.755859,0.765381,0.0290527
3531065,-0.756592,0.677002,0.0539551
3534980,-0.756592,0.675781,0.0354004
3538897,-0.721924,0.550781,0.0354004
3542820,-0.75,0.754883,0.0251465
3546743,-0.75,0.771729,0.0532227
3550676,-0.795166,0.646729,0.0532227
3554607,-0.762939,0.804932,0.0488281
3558546,-0.762939,0.804932,0.121094
3562472,-0.755615,0.499023,0.121094
3566408,-0.697998,0.561279,0.12207
3570368,-0.697998,0.561279,0.0378418
3574317,-0.797852,0.67627,0.0378418
3578270,-0.826904,0.678223,0.0603027
3582210,-0.826904,0.678223,0.0332031
3586210,-0.678223,0.766357,0.345703
3590107,-1.00977,0.00878906,-0.833252
3594048,-1.00977,0.00878906,-0.874268
3598001,-0.496826,0.764893,0.188232
3601943,-0.454834,0.733154,-0.0334473
3605916,-0.954834,0.733154,-0.0529785
3609826,-0.483398,0.422363,0.759521
3613813,-0.491699,0.794434,0.241943
3617734,-0.679199,0.794434,0.217041
3621646,-0.950195,0.481445,-0.220459
3625585,-0.947754,0.791504,0.712646
3629521,-0.572754,0.791504,0.712646
3633485,-0.685059,0.739502,0.401123
3637431,-0.685059,0.513428,0.0925293
3641341,-0.778809,0.513428,0.0925293
3645269,-0.654053,0.882812,-0.155762
3649210,-0.654053,0.730713,-0.424072
3653141,-0.907471,0.730713,-0.424072
3657086,-0.564941,0.669922,-0.0102539
3661056,-0.564941,0.714844,-0.210449
3664947,-0.703125,0.714844,-0.210449
3668894,-0.75415,0.601318,-0.281006
3672813,-0.75415,0.622314,-0.104492
3676786,-0.661621,0.872314,-0.104492
3680718,-0.738525,0.585449,-0.0473633
3684659,-0.738525,0.569824,0.289307
3688604,-0.592529,0.632324,0.289307
3692527,-0.659424,0.811523,0.312744
3696540,-0.659424,0.793213,0.259766
3700478,-0.729492,0.605713,0.259766
3704434,-0.645752,0.947754,0.252197
3708367,-0.645752,0.947754,0.262451
3712272,-0.727295,0.518555,0.262451
3716233,-0.575684,0.788818,0.294189
3720209,-0.575684,0.788818,0.0246582
3724113,-0.72876,0.832764,0.0246582
3728068,-0.687988,0.718262,-0.0969238
3732018,-0.687988,0.718262,-0.0964355
3735993,-0.623047,0.699219,-0.0964355
3739932,-0.69873,0.571777,-0.123291
3743889,-0.69873,0.571777,-0.0732422
3747817,-0.60376,0.791748,-0.135742
3751759,-0.735107,0.855469,-0.115234
3755717,-0.735107,0.855469,-0.0690918
3759640,-0.603027,0.506348,-0.0065918
3763568,-0.601318,0.732666,0.0114746
3767503,-0.663818,0.732666,0.0498047
3771439,-0.671875,0.746094,0.174805
3775362,-0.670654,0.945557,0.233887
3779323,-0.670654,0.945557,0.233887
3783259,-0.616943,0.819092,0.226318
3787217,-0.616943,0.537598,0.186035
3791120,-0.602783,0.537598,0.186035
3795099,-0.593506,0.932861,0.166016
3798999,-0.593506,0.681885,0.192139
3802983,-0.636719,0.681885,0.192139
3806982,-0.574707,0.872803,0.0209961
3810899,-0.574707,0.767578,-0.0385742
3814836,-0.674316,0.767578,-0.0385742
3818804,-0.558105,0.607666,0.0178223
3822723,-0.558105,0.908447,-0.11377
3826659,-0.663574,0.908447,-0.11377
3830604,-0.647705,0.696777,-0.0297852
3834564,-0.647705,0.687744,0.00366211
3838466,-0.554688,0.687744,0.00366211
3842394,-0.673096,0.709473,0.00830078
3846317,-0.673096,0.742432,0.123535
3850248,-0.58374,0.679932,0.123535
3854227,-0.641846,0.955811,0.0756836
3858146,-0.641846,0.955811,0.213623
3862078,-0.592041,0.556396,0.213623
3865979,-0.526611,0.782715,0.178223
3869918,-0.526611,0.782715,0.0759277
3873849,-0.62085,0.894043,0.0759277
3877811,-0.572754,0.832031,0.126709
3881709,-0.572754,0.832031,0.134766
3885746,-0.47876,0.777588,0.134766
3889738,-0.598389,0.762939,0.0234375
3893688,-0.598389,0.762939,-0.0334473
3897630,-0.567627,0.849609,-0.0334473
3901588,-0.635498,0.991943,-0.0197754
3905550,-0.635498,0.991943,-0.027832
3909484,-0.496582,0.612061,0.034668
3913433,-0.445068,0.830566,-0.0593262
3917361,-0.570068,0.830566,-0.0202637
3921283,-0.541992,0.724609,0.0422363
3925217,-0.532471,0.992188,0.0627441
3929159,-0.532471,0.992188,0.0646973
3933078,-0.560059,0.77124,0.0646973
3937039,-0.533691,0.7146,0.136475
3940939,-0.533691,0.7146,0.136475
3944905,-0.513672,1.04346,0.106689
3948824,-0.513672,0.780273,0.125244
3952778,-0.591797,0.780273,0.125244
3956706,-0.422607,0.999512,0.108154
3960613,-0.422607,0.753174,0.017334
3964580,-0.596924,0.753174,0.017334
3968504,-0.45166,0.902832,0.105713
3972408,-0.45166,1.03882,0.0109863
3976327,-0.5354,1.03882,0.0109863
3980277,-0.515137,0.896484,-0.0078125
3984225,-0.515137,0.887695,0.0349121
3988158,-0.447754,0.700195,0.0349121
3992099,-0.525879,0.801514,0.0437012
3996102,-0.525879,0.780518,0.0446777
4000006,-0.523926,0.780518,0.0446777
4003935,-0.516357,1.0813,-0.00488281
4007852,-0.516357,1.08228,0.150635
4011803,-0.451172,0.519775,0.150635
4015733,-0.443359,0.90332,0.0793457
4019667,-0.443359,0.90332,0.0532227
4023593,-0.551758,0.888184,0.0532227
4027525,-0.508545,1.05542,0.116943
4031452,-0.508545,1.05542,0.104248
4035389,-0.412598,0.7854,0.104248
4039330,-0.490479,0.796631,0.0209961
4043271,-0.490479,0.796631,0.0471191
4047188,-0.435303,0.942871,0.0471191
4051108,-0.388184,1.01514,0.0603027
4055022,-0.513184,1.01514,0.00488281
4058949,-0.455078,0.79248,0.0673828
4062894,-0.458496,0.869385,0.00708008
4066862,-0.458496,0.869385,0.00708008
4070784,-0.466064,0.844238,0.0212402
4074733,-0.459473,0.996582,0.0849609
4078673,-0.459473,0.996582,0.0849609
4082575,-0.426514,0.88501,0.0957031
4086506,-0.426514,0.663818,0.0800781
4090454,-0.479736,0.663818,0.0800781
4094389,-0.37915,1.01709,0.102783
4098333,-0.37915,0.81543,0.0671387
4102269,-0.494141,0.81543,0.0671387
4106283,-0.376465,0.99292,0.0395508
4110267,-0.376465,0.519287,0.119385
4114196,-0.42627,0.519287,0.119385
4118123,-0.38501,0.749023,0.12207
4122062,-0.38501,0.688721,0.00585938
4125996,-0.490967,1.06372,0.00585938
4129924,-0.454102,0.984131,0.0363769
4133840,-0.454102,0.978516,0.079834
4137779,-0.381348,0.728516,0.079834
4141718,-0.433105,0.908691,0.0900879
4145655,-0.433105,0.914795,0.0563965
4149600,-0.379395,0.914795,0.0563965
4153522,-0.437988,1.19507,-0.00366211
4157455,-0.437988,1.19507,0.174316
4161387,-0.294678,0.606201,0.174316
4165306,-0.335205,1.05762,0.00927734
4169235,-0.335205,1.05762,0.0322266
4173147,-0.420654,1.00073,0.0322266
4177091,-0.34375,1.07861,0.0305176
4180998,-0.34375,1.07861,0.00439453
4184892,-0.359619,0.927734,0.00439453
4188858,-0.328125,0.927979,0.0358887
4192841,-0.390625,0.927979,0.0290527
4196741,-0.349609,1.21558,0.0290527
4200680,-0.322021,1.18506,0.0175781
4204583,-0.447021,1.18506,0.0175781
4208519,-0.24707,0.851807,0.107422
4212333,-0.240967,1.02075,0
4216280,-0.365967,1.02075,0
4220214,-0.272949,0.938477,0.160645
4224146,-0.272949,1.14551,0.0671387
4228080,-0.344727,1.14551,0.0671387
4232018,-0.398193,1.06982,0.050293
4235975,-0.398193,0.640625,0.115723
4239865,-0.27124,0.640625,0.115723
4243787,-0.33374,1.05762,0.0339356
4247722,-0.33374,1.0542,0.0529785
4251679,-0.358643,0.866699,0.0529785
4255607,-0.360352,1.12866,0.0356445
4259534,-0.360352,1.17505,0.0949707
4263456,-0.300537,0.800049,0.0949707
4267387,-0.31665,0.692139,0.0151367
4271307,-0.31665,0.692139,0.0170898
4275211,-0.337158,1.04736,0.0170898
4279158,-0.326416,0.871094,0.127441
4283092,-0.326416,0.871094,-0.0368652
4286987,-0.374512,1.26025,-0.0368652
4290922,-0.283203,0.751221,0.14502
4294804,-0.283203,0.751221,0.182129
4298739,-0.231445,0.931396,0.119629
4302678,-0.234375,1.21509,-0.0263672
4306598,-0.359375,1.21509,-0.0305176
4310563,-0.250488,0.920166,0.156982
4314455,-0.30249,1.06836,0.0861816
4318397,-0.17749,1.06836,0.112549
4322316,-0.353271,0.751221,-0.0124512
4326315,-0.3479,0.975586,0.144531
4330254,-0.2229,0.975586,0.144531
4334182,-0.355713,1.2439,0.0205078
4338107,-0.355713,1.11255,0.00097656
4342061,-0.400879,1.11255,0.00097656
4345967,-0.147461,0.967773,0.111816
4349890,-0.147461,0.842529,0.0249023
4353861,-0.262451,0.842529,0.0249023
4357799,-0.22998,0.965332,0.0288086
4361720,-0.22998,1.16064,0.0551758
4365657,-0.225586,1.16064,0.0551758
4369558,-0.303223,1.00464,0.0458984
4373476,-0.303223,1.03638,0.100098
4377409,-0.174316,0.911377,0.100098
4381365,-0.258545,0.839844,0.0866699
4385310,-0.258545,0.817383,0.0444336
4389265,-0.258545,1.12988,0.0444336
4393192,-0.270752,1.23926,0.0153809
4397099,-0.270752,1.23926,0.0695801
4401053,-0.258301,1.08008,0.0695801
4404977,-0.157471,1.01416,0.0612793
4408877,-0.157471,1.01416,0.0864258
4412811,-0.207275,0.759277,0.0864258
4416726,-0.190186,1.00903,0.0371094
4420592,-0.190186,1.00903,0
4424448,-0.273193,1.25415,0
4428400,-0.287598,0.940674,0.0622559
4432341,-0.287598,0.940674,0.0351562
4436345,-0.149902,1.04639,0.0976562
4440265,-0.175537,0.821533,0.0439453
4444110,-0.238037,0.821533,0
4447998,-0.197754,1.0769,0.0625
4451936,-0.197754,1.28149,0.0397949
4455865,-0.255371,1.28149,0.0397949
4459810,-0.260498,0.986572,0.0859375
4463741,-0.260498,1.22046,0.0458984
4467699,-0.194336,1.22046,0.0458984
4471638,-0.143555,0.666504,0.115234
4475549,-0.143555,0.881348,0.0461426
4479478,-0.165527,0.881348,0.0461426
4483424,-0.236572,1.15454,0.0349121
4487342,-0.236572,1.17188,0.0681152
4491239,-0.262939,1.17188,0.0681152
4495163,-0.238281,1.22656,0.0566406
4499104,-0.238281,1.22998,0.100342
4503056,-0.140137,0.97998,0.100342
4506972,-0.0891113,0.701416,0.0517578
4510879,-0.0891113,0.701416,0.0480957
4514815,-0.132812,0.906982,0.0480957
4518729,-0.200439,0.889404,0.0571289
4522685,-0.200439,0.889404,0.0266113
4526608,-0.244629,1.28027,0.0266113
4530568,-0.273926,1.0542,0.0979004
4534520,-0.273926,1.0542,0.097168
4538464,-0.105713,0.995605,0.097168
4542392,-0.132568,0.781982,0.0239258
4546366,-0.132568,0.781982,0.0178223
4550290,-0.125,0.772949,0.0803223
4554212,-0.113037,1.31909,0.0319824
4558142,-0.175537,1.31909,0.00756836
4562071,-0.243652,1.28467,0.0700684
4565998,-0.199707,1.23096,0.0791016
4569913,-0.199707,1.23096,0.0791016
4573843,-0.105225,1.125,0.0654297
4577782,-0.0727539,0.793213,0.0861816
4581725,-0.0727539,0.793213,0.0861816
4585666,-0.0942383,1.16357,0.0366211
4589540,-0.0942383,1.07812,0.0595703
4593508,-0.152344,1.07812,0.0595703
4597441,-0.184814,1.13965,0.0427246
4601340,-0.184814,1.18433,0.0708008
4605266,-0.166504,1.18433,0.0708008
4609170,-0.126953,0.861816,0.0793457
4613135,-0.126953,0.843018,0.0258789
4617045,-0.102051,0.968018,0.0258789
4621015,-0.0966797,0.771729,0.0712891
4624968,-0.0966797,0.764648,0.0290527
4628893,-0.101074,0.952148,0.0290527
4632802,-0.202393,1.14185,0.0244141
4636701,-0.202393,1.14624,0.115479
4640612,-0.150391,1.02124,0.115479
4644530,-0.154785,1.23364,0.029541
4648470,-0.154785,1.23364,0.0534668
4652407,-0.110596,0.929932,0.0534668
4656415,-0.0163574,0.89502,0.0932617
4660364,-0.0163574,0.89502,0.0585938
4664319,-0.0556641,0.997559,0.0585938
4668253,-0.119385,1.00879,0.0610352
4672196,-0.119385,1.00879,0.0576172
4676121,-0.131836,1.28076,0.0576172
4680014,-0.185303,1.20581,0.0471191
4683943,-0.185303,1.20581,0.013916
4687883,-0.136719,1.20508,0.013916
4691786,-0.182129,1.16309,0.0563965
4695704,-0.0571289,1.16309,0.0598144
4699642,-0.0544434,0.971924,0.0598144
4703642,-0.0151367,0.995361,0.0534668
4707636,-0.0151367,0.995361,0.0534668
4711560,-0.0595703,0.822754,0.0715332
4715483,-0.0400391,0.873047,0.0432129
4719417,-0.102539,0.873047,0.0432129
4723351,-0.133789,1.04688,0.0588379
4727290,-0.133789,0.999512,0.0837402
4731217,-0.173828,0.999512,0.0837402
4735183,-0.181641,1.26929,0.0358887
4739104,-0.181641,0.979004,0.0969238
4743039,-0.0686035,0.979004,0.0969238
4746999,-0.0493164,0.952148,0.0361328
4750916,-0.0493164,0.942627,0.0397949
4754844,-0.0258789,1.13013,0.0397949
4758828,-0.0119629,0.872803,0.0991211
4762751,-0.0119629,0.829834,0.0473633
4766651,-0.109375,1.20483,0.0473633
4770585,-0.124512,1.04858,0.0917969
4774547,-0.124512,1.05835,0.0361328
4778439,-0.112549,1.12085,0.0361328
4782359,-0.12207,1.17773,0.0410156
4786273,-0.12207,1.17773,0.0593262
4790207,-0.0698242,0.964844,0.0593262
4794146,-0.0319824,1.13501,0.0522461
4798059,-0.0319824,1.13501,0.0717773
4801982,-0.0620117,0.903564,0.0717773
4805927,-0.0410156,1.12866,0.0432129
4809814,-0.0410156,1.12866,0.0419922
4813791,-0.0361328,1.13721,0.0419922
4817737,-0.0463867,0.864258,0.0742188
4821681,-0.0463867,0.864258,0.0639648
4825620,-0.0388184,0.90625,0.0639648
4829578,-0.0593262,0.804688,0.0996094
4833519,-0.0593262,0.804688,0.106934
4837442,-0.116211,0.95874,0.0444336
4841349,-0.124023,1.18213,0.0566406
4845266,-0.124023,1.18213,0.0566406
4849179,-0.11084,1.00171,0.0695801
4853130,-0.11084,1.3728,0.0231934
4857025,-0.0722656,1.3728,0.0231934
4860944,-0.0195312,1.10327,0.0788574
4864873,-0.0195312,1.13989,0.0466309
4868832,0.0183105,1.13989,0.0466309
4872770,0.0344238,1.16797,0.0432129
4876653,0.0344238,1.13232,0.0839844
4880596,0.0573731,1.00732,0.0839844
4884488,-0.00390625,1.23047,0.0405273
4888387,-0.00390625,1.20312,0.0939941
4892365,-0.0231934,0.890625,0.0939941
4896254,-0.0539551,1.1145,0.0405273
4900213,-0.0539551,1.1145,0.0498047
4904096,-0.079834,1.07471,0.0498047
4908063,-0.0727539,0.98999,0.0522461
4911981,-0.0727539,0.98999,0.0539551
4915916,-0.0363769,1.10718,0.0539551
4919821,-0.0595703,0.87207,0.0622559
4923850,-0.0595703,0.87207,0.0419922
4927743,-0.00708008,1.09229,0.0419922
4931665,-0.032959,1.052,0.0427246
4935590,-0.032959,1.052,0.0612793
4939531,-0.0214844,0.960693,0.0612793
4943468,-0.050293,1.15063,0.0258789
4947380,-0.050293,1.15063,0.0429688
4951335,-0.0244141,0.976318,0.105469
4955258,-0.0339356,1.0415,0.0617676
4959186,-0.0339356,1.0415,0.0617676
4963113,-0.0427246,1.16235,0.0478516
4967031,-0.0148926,0.895996,0.0776367
4970983,-0.0148926,0.895996,0.0776367
4974903,-0.0336914,1.12695,0.0268555
4978842,-0.0336914,0.886719,0.0654297
4982813,-0.0615234,0.886719,0.0654297
4986761,-0.0397949,0.979492,0.0722656
4990701,-0.0397949,1.13599,0.032959
4994676,-0.0522461,1.13599,0.032959
4998589,-0.0568848,0.920898,0.0405273
5002510,-0.0568848,1.17578,0.0546875
5006427,-0.00097656,1.17578,0.0546875
5010381,-0.0327148,0.994873,0.0634766
5014292,-0.0327148,0.97583,0.0529785
5018257,-0.0161133,1.03833,0.0529785
5022146,0.00488281,1.13159,0.0810547
5026025,0.00488281,1.15649,0.0703125
5029967,-0.0144043,0.968994,0.0703125
5033958,-0.0146484,1.18945,0.0322266
5037892,-0.0146484,1.18945,0.0917969
5041821,0.0168457,1.0188,0.0917969
5045720,-0.0393066,0.94873,0.0366211
5049647,-0.0393066,0.94873,0.0820312
5053565,0.019043,1.09546,0.0820312
5057509,-0.0341797,0.897217,0.0583496
5061482,-0.0341797,0.897217,0.0185547
5065417,-0.0585938,1.27832,0.0185547
5069353,-0.0236816,1.0376,0.0788574
5073281,-0.0236816,1.0376,0.101318
5077241,-0.0214844,1.08496,0.0388184
5081169,-0.0454102,1.18408,0.0549316
5085045,0.0170898,1.18408,0.026123
5088962,0.0549316,0.950195,0.088623
5092889,0.0375977,1.16162,0.0498047
5096817,0.0375977,1.16162,0.0498047
5100745,0.00805664,1.0354,0.0625
5104646,0.00805664,1.05469,0.0559082
5108591,-0.017334,1.05469,0.0559082
5112471,0.0144043,1.14331,0.0793457
5116441,0.0144043,0.97998,0.0522461
5120349,-0.0327148,0.97998,0.0522461
5124326,0.00219727,0.992188,0.0563965
5128215,0.00219727,0.969482,0.0817871
5132120,0.0495606,1.03198,0.0817871
5136067,-0.0439453,0.880859,0.00463867
5139996,-0.0439453,0.905762,0.0803223
5143968,0.019043,0.968262,0.0803223
5147938,-0.0163574,1.01733,0.0710449
5151845,-0.0163574,1.01147,0.0297852
5155754,-0.0644531,1.01147,0.0297852
5159666,-0.0200195,1.13062,0.0771484
5163560,-0.0200195,1.13062,0.067627
5167536,-0.0268555,1.05835,0.067627
5171453,-0.017334,1.11328,0.0375977
5175345,-0.017334,1.11328,0.0632324
