time,ax,ay,az
711357,-0.0759277,-0.994385,0.0671387
715332,-0.0759277,-1.04785,0.0874023
719234,-0.0656738,-1.04785,0.0874023
723210,-0.0695801,-1.07788,0.0927734
727125,-0.0695801,-1.09424,0.0925293
731090,-0.0644531,-0.906738,0.0925293
735002,-0.157471,-1.14648,0.0336914
738937,-0.157471,-1.13477,0.0915527
742866,-0.134277,-1.07227,0.0915527
746804,-0.185059,-1.21045,0.0612793
750764,-0.185059,-1.21045,0.0681152
754658,-0.123779,-1.15112,0.0681152
758609,-0.0959473,-0.881348,0.0563965
762557,-0.0959473,-0.881348,0.0612793
766513,-0.0756836,-1.02637,0.0612793
770437,-0.0834961,-0.820068,0.0583496
774369,-0.0834961,-0.820068,0.0698242
778338,-0.132568,-0.942383,0.0698242
782249,-0.171387,-1.0603,0.0739746
786174,-0.171387,-1.0603,0.0710449
790120,-0.195557,-0.983154,0.0710449
794047,-0.239258,-1.24854,0.0559082
797975,-0.176758,-1.24854,0.0556641
801923,-0.155273,-0.965332,0.0556641
805932,-0.141113,-0.973877,0.107422
809883,-0.0786133,-0.973877,0.122559
813847,-0.145264,-1.04541,0.0600586
817768,-0.158936,-0.934814,0.109863
821694,-0.0964355,-0.934814,0.109863
825603,-0.204346,-1.21704,0.0212402
829544,-0.234375,-0.985352,0.0429688
833494,-0.234375,-0.985352,0.0429688
837415,-0.177246,-1.21143,0.0837402
841354,-0.177246,-1.00854,0.0246582
845283,-0.217529,-1.00854,0.0246582
849238,-0.0588379,-0.810547,0.125244
853167,-0.0588379,-1.03027,0.0478516
857079,-0.143311,-1.03027,0.0478516
861019,-0.181641,-0.908936,0.0524902
865005,-0.181641,-0.90918,0.0839844
868916,-0.161377,-1.03418,0.0839844
872855,-0.246826,-1.12476,0.0593262
876796,-0.246826,-1.11548,0.0996094
880745,-0.184082,-0.927979,0.0996094
884714,-0.166504,-1.1189,0.0876465
888618,-0.166504,-1.10059,0.0524902
892585,-0.161377,-0.788086,0.0524902
896506,-0.147949,-1.02124,0.0510254
900430,-0.147949,-1.02124,0.0595703
904321,-0.217773,-1.00415,0.0595703
908253,-0.206543,-1.02271,0.0874023
912188,-0.206543,-1.02271,0.0378418
916184,-0.255615,-1.16113,0.0378418
920124,-0.189941,-0.932861,0.0793457
924071,-0.189941,-0.932861,0.0424805
927980,-0.168213,-1.02319,0.0424805
931936,-0.173828,-0.949463,0.0749512
935921,-0.173828,-0.949463,0.121338
939836,-0.173096,-0.925537,0.121338
943780,-0.160645,-1.32007,0.0520019
947683,-0.285645,-1.32007,0.0183105
951598,-0.227295,-1.00122,0.0808105
955600,-0.205078,-1.19556,0.0546875
959497,-0.205078,-1.19556,0.0161133
963428,-0.197266,-0.983887,0.0161133
967352,-0.231201,-0.887207,0.141846
971274,-0.106201,-0.887207,0.141846
975229,-0.22168,-1.21729,0.0690918
979181,-0.22168,-1.11157,0.0285645
983104,-0.276367,-1.11157,0.0285645
987012,-0.222656,-1.12524,0.0454102
990951,-0.222656,-0.926758,0.0405273
994889,-0.236328,-0.926758,0.0405273
998819,-0.147217,-0.786621,0.101074
1002802,-0.147217,-0.775635,0.0788574
1006739,-0.239502,-0.963135,0.0788574
1010663,-0.313477,-1.07202,0.0715332
1014571,-0.313477,-1.08838,0.0710449
1018514,-0.262939,-1.08838,0.0710449
1022447,-0.239014,-0.905762,0.0722656
1026455,-0.239014,-0.892334,0.0566406
1030442,-0.198975,-0.767334,0.0566406
1034349,-0.26123,-0.993408,0.0617676
1038281,-0.26123,-0.97583,0.112061
1042230,-0.285889,-0.97583,0.112061
1046146,-0.291016,-1.14551,0.0541992
1050078,-0.291016,-1.14551,0.0229492
1054045,-0.320801,-0.895264,0.0229492
1057967,-0.206055,-0.866455,0.0771484
1061909,-0.206055,-0.866455,0.0239258
1065843,-0.303955,-1.00269,0.0239258
1069754,-0.320801,-1.00732,0.0991211
1073675,-0.320801,-1.00732,0.0932617
1077614,-0.290771,-1.15039,0.0932617
1081568,-0.279541,-0.906738,0.0368652
1085493,-0.279541,-0.906738,0.0378418
1089439,-0.252197,-0.818848,0.0378418
1093380,-0.30249,-0.953857,0.111816
1097334,-0.23999,-0.953857,0.105469
1101302,-0.376465,-1.02466,0.105469
1105193,-0.415527,-1.25195,0.065918
1109170,-0.353027,-1.25195,0.065918
1113090,-0.331543,-0.984863,0.0297852
1117027,-0.324707,-0.911377,0.0285645
1120977,-0.262207,-0.911377,0.0285645
1124890,-0.308838,-1.07837,0.0805664
1128866,-0.308838,-0.986816,0.149902
1132804,-0.27002,-0.986816,0.149902
1136822,-0.27417,-1.04761,0.0478516
1140756,-0.27417,-0.852783,-0.0270996
1144694,-0.354248,-0.852783,-0.0270996
1148622,-0.213623,-0.799316,0.106201
1152548,-0.213623,-0.999023,0.060791
1156511,-0.37793,-0.999023,0.060791
1160439,-0.375,-0.873779,0.121582
1164366,-0.375,-0.814209,0.0952148
1168321,-0.30835,-0.939209,0.0952148
1172264,-0.372314,-0.810303,0.00146484
1176185,-0.372314,-0.773193,0.0839844
1180127,-0.34375,-0.960693,0.0839844
1184059,-0.358154,-1.17627,0.105957
1187995,-0.358154,-1.17261,0.101807
1191943,-0.314697,-0.922607,0.101807
1195888,-0.309082,-0.998535,0.0256348
1199810,-0.309082,-0.998535,0.017334
1203756,-0.341553,-0.817871,0.017334
1207692,-0.329834,-1.01245,0.108643
1211612,-0.329834,-1.01245,0.0415039
1215532,-0.411621,-1.0542,0.0415039
1219466,-0.38208,-0.823242,0.100342
1223403,-0.38208,-0.823242,0.11792
1227333,-0.340576,-0.844971,0.0554199
1231280,-0.457031,-0.903564,0.0124512
1235186,-0.457031,-0.903564,0.00170898
1239145,-0.398926,-0.954834,0.126709
1243081,-0.424561,-1.06519,0.0839844
1247081,-0.424561,-1.06519,0.0695801
1251056,-0.41626,-0.831299,0.0695801
1254989,-0.39502,-1.104,0.0690918
1258902,-0.39502,-1.104,0.0690918
1262850,-0.404541,-0.989258,0.0654297
1266778,-0.430176,-0.819824,0.100098
1270720,-0.305176,-0.819824,0.100098
1274688,-0.408936,-0.968018,0.0288086
1278636,-0.408936,-0.758057,0.127197
1282579,-0.366455,-0.758057,0.127197
1286514,-0.413086,-1.07983,0.0197754
1290459,-0.413086,-0.796387,-0.0170898
1294417,-0.487549,-0.796387,-0.0170898
1298376,-0.316895,-0.677002,0.148926
1302321,-0.316895,-0.828369,0.0825195
1306259,-0.443848,-0.828369,0.0825195
1310195,-0.49707,-0.835938,0.0336914
1314124,-0.49707,-0.854004,0.0556641
1318060,-0.416992,-0.916504,0.0556641
1321994,-0.487061,-0.773438,0.0800781
1325949,-0.487061,-0.78833,0.135254
1329896,-0.356934,-0.78833,0.135254
1333803,-0.57373,-1.08643,0.00170898
1337729,-0.57373,-1.11621,0.14209
1341676,-0.456055,-0.928711,0.14209
1345619,-0.348145,-0.927246,0.0673828
1349566,-0.348145,-0.927246,-0.0395508
1353520,-0.512695,-0.783936,-0.0395508
1357541,-0.389893,-0.917725,0.127197
1361500,-0.389893,-0.917725,0.0849609
1365433,-0.4729,-1.07861,0.0849609
1369369,-0.453369,-0.670898,0.0422363
1373320,-0.453369,-0.670898,0.00927734
1377259,-0.452148,-0.754883,0.00927734
1381207,-0.480957,-0.697266,0.108643
1385161,-0.480957,-0.697266,0.115967
1389115,-0.502197,-0.895264,0.115967
1393094,-0.592529,-0.938477,-0.00878906
1397052,-0.592529,-0.938477,-0.0463867
1400977,-0.478516,-0.664551,0.0786133
1404921,-0.454346,-0.781738,0.108887
1408868,-0.454346,-0.781738,0.0791016
1412865,-0.55542,-0.924072,0.0791016
1416875,-0.552246,-0.902588,0.0854492
1420817,-0.489746,-0.902588,0.116211
1424797,-0.548828,-0.989258,0.0537109
1428711,-0.525391,-0.72168,0.0605469
1432689,-0.462891,-0.72168,0.0563965
1436591,-0.561768,-1.13989,-0.00610352
1440522,-0.51416,-0.910889,0.132812
1444446,-0.51416,-0.910889,0.132812
1448414,-0.360107,-0.834229,0.151367
1452342,-0.360107,-0.960449,-0.0839844
1456298,-0.601807,-0.960449,-0.0839844
1460247,-0.527832,-0.857422,0.0754395
1464172,-0.527832,-0.965576,0.137207
1468137,-0.436035,-0.965576,0.137207
1472032,-0.562988,-0.61084,0.060791
1475975,-0.562988,-0.696533,0.103516
1479915,-0.4646,-0.696533,0.103516
1483872,-0.61499,-0.882324,0.00634766
1487806,-0.61499,-0.884766,0.0976562
1491740,-0.569092,-0.697266,0.0976562
1495673,-0.493652,-0.752197,0.113037
1499629,-0.493652,-0.790771,0.0688477
1503576,-0.563721,-0.603271,0.0688477
1507504,-0.567139,-0.79541,0.0402832
1511467,-0.567139,-0.786377,0.0268555
1515403,-0.655273,-0.911377,0.0268555
1519344,-0.524658,-0.574951,0.106201
1523394,-0.524658,-0.574951,0.0273438
1527272,-0.574707,-0.811523,0.0273438
1531192,-0.596191,-0.70166,0.121582
1535123,-0.596191,-0.70166,0.0808105
1539073,-0.528564,-0.800293,0.0808105
1543053,-0.670898,-0.926758,-0.0537109
1546975,-0.670898,-0.926758,0.0947266
1550950,-0.584717,-0.654053,0.0947266
1554857,-0.506592,-0.799805,0.170166
1558812,-0.506592,-0.799805,0.185791
1562761,-0.658936,-0.868164,0.060791
1566696,-0.609375,-0.817871,0.0131836
1570653,-0.609375,-0.817871,0.0371094
1574592,-0.61792,-0.805908,0.0371094
1578544,-0.593506,-0.576904,0.164307
1582460,-0.531006,-0.576904,0.132568
1586390,-0.641602,-1.00684,0.0700684
1590325,-0.67041,-0.801758,0.0234375
1594248,-0.67041,-0.801758,0.0234375
1598177,-0.513672,-0.620605,0.0974121
1602141,-0.513672,-0.724121,-0.0090332
1606077,-0.630859,-0.724121,-0.0090332
1610019,-0.719727,-0.768066,0.048584
1613986,-0.719727,-0.947754,0.154785
1617933,-0.604004,-0.947754,0.154785
1621868,-0.637207,-0.673584,0.0905762
1625790,-0.637207,-0.648682,-0.0270996
1629738,-0.616699,-0.648682,-0.0270996
1633747,-0.658203,-0.85376,0.0266113
1637671,-0.658203,-0.616455,0.212158
1641611,-0.550049,-0.616455,0.212158
1645583,-0.559326,-0.697021,0.11377
1649480,-0.559326,-0.742432,-0.0273438
1653453,-0.685059,-0.679932,-0.0273438
1657389,-0.690918,-0.773438,0.0358887
1661325,-0.690918,-0.771729,0.117432
1665279,-0.662598,-0.771729,0.117432
1669250,-0.634766,-0.527588,0.098877
1673181,-0.634766,-0.546875,0.0253906
1677113,-0.684326,-0.859375,0.0253906
1681099,-0.705566,-0.692627,0.0947266
1685061,-0.705566,-0.692627,0.0717773
1688970,-0.594482,-0.803223,0.0717773
1692892,-0.768066,-0.886963,-0.0520019
1696850,-0.768066,-0.886963,0.0969238
1700792,-0.635498,-0.574707,0.0969238
1704739,-0.572998,-0.730225,0.189697
1708675,-0.572998,-0.730225,0.00341797
1712600,-0.804932,-0.828613,0.00341797
1716556,-0.673828,-0.641602,0.0522461
1720476,-0.673828,-0.641602,0.0617676
1724418,-0.714111,-0.690918,0.0617676
1728338,-0.723633,-0.382324,0.161133
1732299,-0.598633,-0.382324,0.150146
1736251,-0.752686,-0.92627,0.0251465
1740145,-0.805176,-0.713135,0.0383301
1744154,-0.805176,-0.713135,0.0253906
1748099,-0.591553,-0.500488,0.150391
1752024,-0.610352,-0.559814,-0.00463867
1755956,-0.735352,-0.559814,-0.00463867
1759882,-0.738281,-0.648438,0.0625
1763817,-0.738281,-0.716309,0.116211
1767789,-0.663574,-0.716309,0.116211
1771692,-0.705078,-0.428711,0.090332
1775615,-0.705078,-0.547852,0.00561523
1779531,-0.669189,-0.547852,0.00561523
1783482,-0.86377,-0.852539,-0.00708008
1787469,-0.86377,-0.599854,0.192871
1791395,-0.664062,-0.599854,0.192871
1795351,-0.669434,-0.688477,0.0913086
1799273,-0.669434,-0.709717,0.00561523
1803283,-0.807373,-0.709717,0.00561523
1807185,-0.729248,-0.731689,0.0646973
1811141,-0.729248,-0.698975,0.0998535
1815066,-0.689453,-0.761475,0.0998535
1819029,-0.750732,-0.499023,0.0297852
1822958,-0.750732,-0.457275,0.0471191
1826889,-0.752197,-0.707275,0.0471191
1830835,-0.768555,-0.616699,0.136719
1834796,-0.768555,-0.616699,0.0539551
1838721,-0.705322,-0.579346,0.0539551
1842653,-0.804932,-0.612549,-0.0393066
1846626,-0.804932,-0.612549,0.0910645
1850531,-0.722656,-0.467285,0.0910645
1854577,-0.675293,-0.659668,0.18457
1858510,-0.675293,-0.659668,0.0314941
1862473,-0.838867,-0.693115,0.0314941
1866392,-0.724854,-0.67627,0.0397949
1870343,-0.724854,-0.67627,0.079834
1874300,-0.753418,-0.583984,0.079834
1878274,-0.685547,-0.415771,0.149658
1882200,-0.685547,-0.415771,0.165039
1886163,-0.820801,-0.930176,0.0400391
1890090,-0.815186,-0.668457,0.0195312
1894015,-0.877686,-0.668457,0.019043
1897999,-0.654785,-0.537842,0.144043
1901917,-0.669434,-0.559326,0.0239258
1905855,-0.794434,-0.559326,0.0275879
1909790,-0.782227,-0.603271,0.0900879
1913737,-0.761963,-0.725342,0.0483398
1917717,-0.761963,-0.725342,0.0483398
1921640,-0.781738,-0.366943,0.0678711
1925605,-0.755127,-0.484375,0.0397949
1929526,-0.755127,-0.484375,0.0397949
1933479,-0.880371,-0.651855,0.0539551
1937441,-0.880371,-0.395752,0.154053
1941399,-0.72998,-0.395752,0.154053
1945312,-0.772217,-0.440918,0.0175781
1949293,-0.772217,-0.499023,0.0258789
1953202,-0.861816,-0.499023,0.0258789
1957152,-0.82251,-0.630615,0.0888672
1961092,-0.82251,-0.681396,0.123291
1965145,-0.839844,-0.681396,0.123291
1969060,-0.768799,-0.407227,0.0727539
1973017,-0.768799,-0.414551,-0.0214844
1976942,-0.845703,-0.602051,-0.0214844
1980888,-0.865234,-0.491699,0.112549
1984832,-0.865234,-0.438232,0.125977
1988800,-0.743896,-0.563232,0.125977
1992780,-0.887939,-0.460449,-0.0136719
1996666,-0.887939,-0.5,0.0690918
2000599,-0.796387,-0.3125,0.0690918
2004548,-0.797852,-0.477539,0.120605
2008492,-0.797852,-0.493164,0.0722656
2012428,-0.911865,-0.555664,0.0722656
2016378,-0.820557,-0.554932,0.0229492
2020319,-0.820557,-0.554932,0.0378418
2024254,-0.876221,-0.522217,0.0378418
2028207,-0.713135,-0.338867,0.207764
2032139,-0.713135,-0.338867,0.0471191
2036079,-0.893799,-0.753906,0.0471191
2040038,-0.886475,-0.487793,0.0104981
2044030,-0.886475,-0.487793,0.122559
2047933,-0.7229,-0.38501,0.122559
2051886,-0.865967,-0.473145,0.0595703
2055860,-0.865967,-0.473145,0.0415039
2059749,-0.891113,-0.552734,0.104004
2063696,-0.902832,-0.569092,0.0578613
2067631,-0.840332,-0.569092,0.0456543
2071577,-0.844238,-0.333252,0.0456543
2075603,-0.839844,-0.339844,0.0397949
2079544,-0.777344,-0.339844,0.0581055
2083503,-0.95459,-0.627686,0.0581055
2087434,-0.938965,-0.346436,0.155029
2091385,-0.751465,-0.346436,0.155029
2095349,-0.891357,-0.510986,-0.00292969
2099299,-0.905029,-0.419678,0.0187988
2103237,-0.905029,-0.419678,0.0187988
2107176,-0.825928,-0.54126,0.130127
2111118,-0.825928,-0.599121,0.0957031
2115045,-0.866211,-0.599121,0.0957031
2119008,-0.789795,-0.255127,0.045166
2123008,-0.789795,-0.541992,-0.00830078
2126926,-0.910889,-0.541992,-0.00830078
2130846,-0.892334,-0.408936,0.135498
2134791,-0.892334,-0.425049,0.13623
2138731,-0.834961,-0.425049,0.13623
2142689,-0.953613,-0.543945,-0.027832
2146630,-0.953613,-0.507568,0.0551758
2150563,-0.858643,-0.257568,0.0551758
2154524,-0.81665,-0.345459,0.134766
2158454,-0.81665,-0.338867,0.0681152
2162390,-0.95752,-0.526367,0.0681152
2166344,-0.877686,-0.391846,0.0275879
2170328,-0.877686,-0.398682,0.0666504
2174257,-0.930176,-0.398682,0.0666504
2178224,-0.791504,-0.152344,0.163818
2182144,-0.791504,-0.152344,0.0544434
2186141,-0.930664,-0.550293,0.0544434
2190073,-0.928955,-0.340088,0.027832
2194017,-0.928955,-0.340088,0.101562
2197941,-0.810791,-0.256104,0.101562
2201873,-0.910889,-0.391113,0.114502
2205825,-0.910889,-0.391113,0.10498
2209767,-0.901855,-0.36377,0.10498
2213691,-0.911377,-0.462158,0.00415039
2217623,-0.911377,-0.462158,0.0600586
2221567,-0.903076,-0.201172,0.0600586
2225497,-0.834961,-0.399902,0.120117
2229433,-0.834961,-0.399902,0.0637207
2233362,-1,-0.510986,0.0637207
2237282,-0.95166,-0.188721,0.0820312
2241216,-0.82666,-0.188721,0.0944824
2245178,-0.935547,-0.349121,-0.0305176
2249137,-0.911133,-0.133057,0.10376
2253134,-0.911133,-0.133057,0.10376
2257113,-0.884766,-0.393066,0.140381
2261073,-0.929688,-0.376221,0.0322266
2265001,-0.992188,-0.376221,0.0322266
2268950,-0.825684,-0.0732422,0.0537109
2272872,-0.825684,-0.44873,0.026123
2276814,-0.993896,-0.44873,0.026123
2280767,-0.906738,-0.286621,0.192139
2284721,-0.906738,-0.502686,0.0710449
2288665,-0.853027,-0.502686,0.0710449
2292580,-1.04883,-0.451172,-0.026123
2296510,-1.04883,-0.309814,0.117188
2300455,-0.811768,-0.309814,0.117188
2304383,-0.901611,-0.327637,0.115479
2308317,-0.901611,-0.349121,0.0627441
2312242,-0.96582,-0.411621,0.0627441
2316177,-0.898438,-0.362061,0.0158691
2320136,-0.898438,-0.366455,0.0959473
2324082,-0.95752,-0.303955,0.0959473
2328037,-0.828613,-0.0964355,0.140625
2331954,-0.828613,-0.113281,0.00170898
2335869,-1.03857,-0.550781,0.00170898
2339841,-0.925781,-0.250488,0.0231934
2343793,-0.925781,-0.250488,0.106445
2347747,-0.86377,-0.119385,0.106445
2351656,-0.967285,-0.264404,0.148193
2355602,-0.967285,-0.264404,0.0917969
2359548,-0.940674,-0.315674,0.0917969
2363562,-0.951416,-0.276855,-0.0183105
2367534,-0.951416,-0.276855,0.0544434
2371458,-0.930176,-0.00415039,0.0544434
2375407,-0.865234,-0.188965,0.177246
2379321,-0.865234,-0.188965,0.142578
2383262,-1.00781,-0.321777,0.0800781
2387204,-0.881348,-0.0756836,0.0104981
2391156,-0.881348,-0.0756836,0.0429688
2395112,-1.00879,-0.269043,-0.0195312
2399033,-1.00195,-0.0119629,0.206055
2402970,-0.876953,-0.0119629,0.230469
2406946,-0.937744,-0.342285,0.105469
2410859,-0.940186,-0.211914,-0.0490723
2414814,-1.00269,-0.211914,-0.0490723
2418727,-0.880371,-0.017334,0.0327148
2422729,-0.918457,-0.293457,0.0996094
2426644,-0.980957,-0.293457,0.0996094
2430598,-0.917969,-0.163086,0.187988
2434524,-0.917969,-0.273438,-0.00927734
2438481,-0.953857,-0.273438,-0.00927734
2442391,-1,-0.257568,-0.00415039
2446322,-1,-0.050293,0.154297
2450260,-0.884521,-0.050293,0.154297
2454207,-0.98584,-0.335938,0.139404
2458164,-0.98584,-0.229492,0.0363769
2462115,-0.953369,-0.229492,0.0363769
2466078,-0.975342,-0.246094,-0.0288086
2470008,-0.975342,-0.215332,0.157715
2474034,-0.932861,-0.152832,0.157715
2477965,-0.895264,-0.0175781,0.167725
2481925,-0.895264,-0.0012207,-0.0170898
2485810,-1.0542,-0.501221,-0.0170898
2489747,-0.936768,-0.138916,-0.00732422
2493689,-0.936768,-0.133545,0.100342
2497623,-0.915039,-0.00854492,0.100342
2501564,-0.955078,-0.101318,0.197266
2505543,-0.955078,-0.101318,0.0605469
2509436,-0.935791,-0.090332,0.0605469
2513366,-1.01074,-0.273926,-0.0410156
2517300,-1.01074,-0.273926,0.0844727
2521239,-0.946289,0.0573731,0.0844727
2525221,-0.917969,-0.0834961,0.206787
2529160,-0.917969,-0.0834961,0.0820312
2533088,-0.99292,-0.189697,0.0820312
2537042,-0.942871,0.0180664,-0.0478516
2540986,-0.942871,0.0180664,-0.0153809
2544880,-1.01221,-0.247803,0.0471191
