time,fx,fy,fz,tx,ty,tz
1231862,-1.12016,-1.03787,6.68424,0.424336,-1.13654,-0.14829
1233321,-0.938217,-1.49392,6.88635,0.459115,-1.13638,-0.151238
1234738,-0.524488,-1.61365,6.68381,0.459472,-1.11618,-0.152071
1236190,-0.226974,-1.19585,6.81499,0.442525,-1.07905,-0.148868
1237598,-0.610478,-0.678126,6.78208,0.406433,-1.14777,-0.149017
1239065,0.486668,-0.553939,7.04405,0.395802,-1.04652,-0.149833
1240471,0.66878,-1.52027,7.02109,0.45745,-1.07534,-0.148233
1241915,1.34585,-1.51415,7.35362,0.460761,-1.00392,-0.148423
1243332,0.895229,-1.0481,7.44587,0.429867,-1.06751,-0.152021
1244783,1.83997,-1.29843,6.77562,0.450687,-0.980364,-0.148002
1246215,1.20182,-0.22295,7.15776,0.39202,-1.04215,-0.145834
1247630,1.39658,-0.135756,6.99393,0.370286,-1.02106,-0.152774
1249084,1.26614,-0.99703,7.28021,0.448196,-1.02285,-0.14476
1250519,1.0699,-1.04108,6.93565,0.42808,-1.05274,-0.150642
1251935,1.35357,-1.15425,7.00121,0.437948,-0.995556,-0.149954
1253377,0.034569,-0.826052,6.49994,0.425481,-1.1112,-0.148276
1254804,0.292745,-0.132509,6.32027,0.377045,-1.04172,-0.146991
1256259,-1.30847,-0.321142,6.596,0.402908,-1.1838,-0.144519
1257681,-0.528117,-0.492207,6.37335,0.400306,-1.09811,-0.147947
1259097,-0.932486,-0.852549,6.97055,0.421315,-1.15562,-0.14949
1260563,-0.20777,-1.51992,6.40186,0.464287,-1.09034,-0.150206
1261974,-0.047567,-0.736812,6.86907,0.416372,-1.10275,-0.148791
1263414,0.66072,-0.36691,6.19624,0.390211,-1.05645,-0.15061
1264845,1.1164,-0.636277,6.16027,0.41515,-1.02256,-0.145353
1266280,0.882684,-0.347347,6.26302,0.387735,-1.05872,-0.150629
1267719,1.09926,-0.848586,6.31386,0.422081,-1.01566,-0.15052
1269123,0.369311,-1.04479,6.56336,0.439772,-1.09587,-0.147319
1270563,0.988015,-0.329872,6.64346,0.387399,-1.03055,-0.148492
1272013,1.05082,-0.680959,6.46605,0.410144,-1.05349,-0.15063
1273407,1.77774,-0.662677,6.64921,0.421444,-0.989369,-0.15042
1274841,1.57734,-0.524823,6.87139,0.393509,-1.02722,-0.15271
1276278,1.9211,-1.61667,6.38067,0.474608,-0.963513,-0.150726
1277717,0.358512,-0.934293,6.39088,0.43293,-1.08125,-0.14844
1279161,-0.132355,-0.449724,6.5211,0.38774,-1.09554,-0.152099
1280577,-0.751328,-1.03346,6.10093,0.440739,-1.12833,-0.147332
1282007,-0.608934,-0.792706,6.53965,0.410944,-1.13792,-0.148805
1283463,0.230398,-0.980885,6.54726,0.42572,-1.06017,-0.148911
1284874,-0.02811,-1.78954,6.23674,0.48015,-1.11079,-0.152423
1286346,0.82928,-1.14385,6.40319,0.436307,-1.01989,-0.146242
1287765,-0.210111,-0.635235,6.56378,0.39997,-1.1334,-0.149115
1289200,1.1641,-0.793916,6.5217,0.415427,-1.01453,-0.147578
1290643,0.978799,-1.14073,6.67496,0.433803,-1.05423,-0.143859
1292026,1.38438,-1.44838,6.70852,0.455684,-1.0212,-0.152216
1293493,1.48081,-1.25608,6.76298,0.44622,-1.01884,-0.149064
1294903,1.45915,-1.24863,6.31057,0.440331,-1.01817,-0.145716
1296339,1.32205,-0.759465,6.57483,0.414546,-1.02495,-0.147486
1297770,1.2431,-0.537841,6.33922,0.397484,-1.0371,-0.15003
1299196,1.13012,-1.10137,6.92389,0.437154,-1.02695,-0.148245
1300639,1.08331,-1.4653,6.69855,0.460981,-1.0482,-0.1523
1302071,1.09453,-1.57355,6.4582,0.456297,-1.01782,-0.148242
1303517,0.198928,-1.21481,6.46029,0.441461,-1.09565,-0.146486
1304924,0.254636,-0.804078,5.68107,0.405439,-1.05078,-0.149036
1306360,-0.974563,-1.08136,6.37655,0.437256,-1.16804,-0.144122
1307796,-0.195968,-1.03043,6.08921,0.425226,-1.07912,-0.14298
1309226,-0.584726,-1.427,6.62711,0.450161,-1.13935,-0.149108
1310655,0.295042,-1.73641,6.32753,0.469546,-1.06857,-0.147532
1312091,0.524889,-1.21859,6.55967,0.438096,-1.07273,-0.148074
1313528,1.31997,-0.90986,6.34508,0.429649,-1.02246,-0.146117
1314987,1.68646,-0.649977,6.54409,0.411167,-1.00341,-0.144377
1316415,1.43648,-1.06694,6.34819,0.428685,-1.01918,-0.148707
1317834,1.16277,-1.09931,6.30447,0.434393,-1.02887,-0.149898
1319261,0.847154,-0.583954,6.78258,0.412989,-1.06237,-0.144225
1320694,1.16708,-0.822124,6.55989,0.411803,-1.03262,-0.148089
1322126,1.58909,-0.908255,6.39747,0.429088,-1.0197,-0.145492
1323565,1.85794,-0.481596,6.57472,0.401072,-0.997478,-0.146175
1324979,1.79908,-0.925607,6.17879,0.419502,-1.00422,-0.150956
1326429,1.6017,-1.44775,5.83701,0.461191,-0.990516,-0.143611
1327855,-0.019319,-0.478357,6.13511,0.396444,-1.10253,-0.147395
1329312,-0.210862,-0.44848,5.91245,0.393717,-1.09278,-0.14831
1330746,-0.926581,-0.985235,5.93028,0.433638,-1.15263,-0.145455
1332214,-0.352848,-0.596096,6.00383,0.400747,-1.10452,-0.146061
1333607,0.011787,-0.878015,6.06454,0.423023,-1.09081,-0.152925
1335000,0.46544,-1.42048,5.65424,0.465091,-1.0652,-0.147604
1336460,0.357733,-0.611203,5.89147,0.400841,-1.05768,-0.149484
1337898,0.019135,-0.290999,6.04408,0.38478,-1.12077,-0.150724
1339302,1.44311,-0.647438,6.05617,0.412539,-0.99129,-0.145381
1340769,0.949715,-1.02658,6.36602,0.44046,-1.06961,-0.148377
1342199,1.79063,-0.946688,6.36461,0.422786,-0.986359,-0.153233
1343609,1.53313,-0.926941,6.37966,0.432901,-1.02869,-0.148433
1345040,1.76529,-0.723597,5.91608,0.418417,-0.990148,-0.147266
1346486,1.27085,-0.010954,6.34323,0.369903,-1.04044,-0.151682
1347900,1.53207,-0.388551,6.05532,0.401022,-1.00986,-0.149054
1349349,1.18663,-0.876421,6.40723,0.422776,-1.03708,-0.145527
1350757,1.33193,-0.93316,6.29236,0.432182,-1.0235,-0.155826
1352213,1.11194,-1.15846,6.02386,0.438112,-1.02264,-0.14509
1353628,0.279283,-0.570695,6.18399,0.413196,-1.09357,-0.146466
1355066,0.385986,-0.482526,5.43837,0.391922,-1.0438,-0.149637
1356488,-0.725833,-0.90318,6.17516,0.435286,-1.16224,-0.144389
1357919,0.222576,-0.944967,6.05108,0.419702,-1.04753,-0.143545
1359359,-0.412841,-1.42363,6.33298,0.452339,-1.14385,-0.152262
1360804,0.992375,-1.668,5.89647,0.466008,-1.0223,-0.144966
1362257,0.647332,-0.821371,6.3331,0.414295,-1.07617,-0.14703
1363656,1.73425,-0.891105,5.90234,0.421505,-0.99807,-0.147847
1365086,1.81347,-1.13987,6.02767,0.443083,-1.00115,-0.144488
1366524,1.53268,-1.06041,6.05009,0.423515,-1.01002,-0.147997
1367963,1.11187,-1.16493,6.02219,0.440454,-1.03877,-0.152216
1369377,0.885425,-0.920109,6.17304,0.42947,-1.06534,-0.148242
1370819,1.42027,-0.866223,6.17446,0.421859,-1.01591,-0.146219
1372247,1.5945,-0.943207,5.92926,0.425722,-1.02491,-0.148039
1373725,2.01757,-0.763547,6.2485,0.414775,-0.98379,-0.147085
1375137,1.98681,-1.5764,5.5279,0.459711,-0.994556,-0.150544
1376580,1.55563,-1.61942,5.53316,0.46596,-0.995748,-0.145
1377990,0.076953,-0.464343,5.83105,0.384104,-1.10815,-0.150253
1379552,0.300821,-1.08789,5.36951,0.432072,-1.06072,-0.149081
1380858,-0.501513,-1.22084,5.58383,0.444229,-1.13999,-0.148093
1382276,0.357677,-0.84572,5.74372,0.40856,-1.06175,-0.148753
1383714,0.256703,-1.56965,5.82549,0.458331,-1.08627,-0.151371
1385148,0.748042,-1.72762,5.50139,0.477682,-1.04519,-0.148651
1386594,0.520336,-0.806214,5.75009,0.413878,-1.06316,-0.14969
1388024,0.509713,-0.653094,5.87424,0.403245,-1.09066,-0.1478
1389453,1.6572,-1.08395,5.70688,0.424303,-0.984102,-0.146823
1390895,1.10185,-1.52081,5.92734,0.467231,-1.06823,-0.151475
1392324,2.21768,-1.22657,6.07485,0.437256,-0.960771,-0.148838
1393740,1.61907,-1.14206,6.1391,0.434998,-1.03223,-0.147489
1395166,2.00779,-0.970786,5.46097,0.432849,-0.978779,-0.147751
1396603,1.51201,-0.304133,5.90897,0.38468,-1.03533,-0.14916
1398045,1.83452,-0.426739,5.86404,0.405825,-0.991652,-0.148462
1399467,1.52498,-1.12871,5.95545,0.436576,-1.03191,-0.148656
1400898,1.67237,-1.33465,5.84306,0.449016,-0.995592,-0.152168
1402337,0.989589,-0.955406,5.75125,0.426828,-1.04052,-0.148336
1403775,0.570105,-0.479497,5.68094,0.40323,-1.07629,-0.148208
1405218,0.414595,-0.578228,5.15459,0.402577,-1.04615,-0.148135
1406653,-0.300629,-0.684718,5.60234,0.415644,-1.14184,-0.149348
1408080,0.597832,-0.79304,5.57647,0.413437,-1.02885,-0.146502
1409505,0.033282,-1.25115,5.88405,0.449758,-1.12836,-0.153825
1410918,1.53067,-1.28084,5.50082,0.446948,-0.988513,-0.146947
1412360,0.840365,-0.461673,5.89893,0.399812,-1.08089,-0.148653
1413832,2.23973,-0.505545,5.60034,0.400727,-0.962344,-0.148098
1415251,1.79129,-0.915961,5.68104,0.429247,-1.01263,-0.1501
1416684,1.71505,-0.864823,5.56731,0.419376,-0.999521,-0.147815
1418079,1.22813,-0.661194,5.8113,0.413104,-1.03718,-0.149789
1419519,1.28088,-0.5915,5.61347,0.410987,-1.04259,-0.14944
1420973,2.00061,-0.60455,5.74125,0.420606,-0.987953,-0.146197
1422369,1.95477,-0.403341,5.95027,0.393655,-1.01075,-0.145746
1423811,2.52695,-0.620293,5.90008,0.409112,-0.95858,-0.151292
1425240,2.21741,-1.60053,5.4183,0.471408,-0.980651,-0.147843
1426676,1.28389,-0.771033,5.43214,0.428363,-1.01578,-0.145314
1428134,0.18819,-0.129766,5.77412,0.364636,-1.1052,-0.153047
1429543,0.653362,-1.06837,4.95486,0.443651,-1.04505,-0.1414
1430985,0.093411,-0.706415,5.49618,0.414583,-1.1101,-0.14587
1432445,0.919069,-0.635742,5.41141,0.399448,-1.02872,-0.15108
1433879,0.556502,-1.7542,5.11607,0.475832,-1.07711,-0.149296
1435289,0.755366,-1.19563,4.92619,0.439525,-1.03933,-0.149009
1436757,0.45447,-0.112699,5.63212,0.369725,-1.0836,-0.149963
1438169,1.09523,-0.875606,5.16626,0.429103,-1.04664,-0.147933
1439566,1.93925,-1.08564,5.35677,0.43485,-0.986321,-0.147602
1441018,1.80979,-1.06409,5.74574,0.428773,-1.02938,-0.153752
1442441,2.78027,-1.52824,5.41789,0.45978,-0.924826,-0.150683
1443874,1.7779,-1.19424,5.64547,0.441775,-1.02894,-0.147351
1445287,1.98276,-0.379068,5.33596,0.395763,-0.986181,-0.148088
1446728,1.73303,-0.658491,5.49024,0.401824,-1.02408,-0.146683
1448165,2.18634,-1.17936,5.36189,0.435575,-0.978997,-0.148292
1449606,1.99631,-1.4748,5.52957,0.4464,-1.00432,-0.152624
1451022,1.94995,-1.58822,5.44899,0.474347,-0.981438,-0.149019
1452453,0.918285,-0.852046,5.21999,0.416003,-1.05939,-0.147041
1453896,0.744777,-0.724013,4.88564,0.40979,-1.05163,-0.150488
1455325,0.506338,-0.958435,4.9028,0.424258,-1.06394,-0.148758
1456744,0.334985,-0.966094,5.58617,0.427182,-1.09257,-0.147423
1458202,0.701732,-1.53276,5.36278,0.450773,-1.03844,-0.154672
1459623,0.760303,-1.85527,5.69104,0.485873,-1.08683,-0.152881
1461064,1.69112,-1.03271,5.41859,0.425485,-0.976359,-0.145784
1462500,1.01733,-0.736128,5.60671,0.408972,-1.08095,-0.152168
1463914,2.63003,-1.04286,5.2937,0.42446,-0.939601,-0.147138
1465351,1.8926,-1.36371,5.51266,0.451195,-1.01052,-0.14995
1466840,1.98544,-1.09669,5.42802,0.437301,-0.988911,-0.151016
1468262,1.42194,-0.857154,5.43396,0.413706,-1.03302,-0.152463
1469651,1.54322,-1.16756,5.13604,0.445845,-1.01508,-0.147707
1471085,1.96121,-0.277915,5.58757,0.387166,-1.00385,-0.147285
1472516,2.26428,-0.560653,5.69824,0.402265,-0.987432,-0.150462
1473961,2.55355,-1.624,5.23288,0.464005,-0.962243,-0.151248
1475366,2.13807,-1.51213,5.16238,0.463287,-0.975195,-0.149466
1476800,0.964662,-0.781717,5.2045,0.416101,-1.0447,-0.150804
1478243,0.333812,-0.556002,5.10898,0.402547,-1.09013,-0.150848
1479689,0.574018,-0.797801,4.64208,0.419024,-1.0563,-0.143371
1481115,0.346319,-0.696095,5.07513,0.419344,-1.09709,-0.146582
1482571,1.09672,-0.80099,5.09243,0.412783,-1.02276,-0.152192
1483974,0.751328,-1.69074,5.13498,0.474344,-1.07076,-0.150325
1485409,1.02626,-1.15372,4.82971,0.441621,-1.02577,-0.145948
1486840,0.606376,0.191143,5.4876,0.354226,-1.08265,-0.151055
1488261,1.60635,-0.499088,5.1057,0.408913,-1.0088,-0.144606
1489715,1.92507,-1.1328,5.18833,0.438906,-1.00047,-0.149866
1491140,2.38224,-1.03361,5.71186,0.429418,-0.988189,-0.151597
1492557,2.55458,-1.01318,5.30907,0.433072,-0.946315,-0.148812
1493990,1.65898,-0.919389,5.36532,0.427815,-1.02817,-0.148872
1495429,1.92671,-0.106187,5.11175,0.381931,-0.991604,-0.148073
1496865,1.79771,-0.169796,5.362,0.391323,-1.01301,-0.142172
1498294,2.23103,-0.798955,5.15418,0.405305,-0.985858,-0.144553
1499724,2.2462,-1.27172,5.07308,0.445327,-0.980714,-0.154475
1501193,1.72552,-1.39193,4.93872,0.466403,-0.99851,-0.144636
1502621,0.86783,-0.234186,5.18272,0.379489,-1.06006,-0.149312
1504048,0.810904,-0.491338,4.72021,0.396199,-1.0483,-0.146227
1505484,0.415941,-0.886808,4.52276,0.423437,-1.07794,-0.149339
1506917,0.585721,-0.709442,5.30901,0.410932,-1.06813,-0.148956
1508334,0.666088,-1.29422,5.21822,0.438731,-1.05828,-0.153518
1509751,1.13026,-1.77847,5.12719,0.486177,-1.05156,-0.149982
1511182,1.54885,-0.566964,5.04837,0.407484,-0.995706,-0.146624
1512616,1.24869,-0.239483,5.25489,0.379803,-1.07044,-0.151118
1514058,2.89738,-0.947542,4.85361,0.422947,-0.916298,-0.148465
1515495,2.00542,-1.44837,5.06348,0.455894,-1.01498,-0.150976
1516906,2.17265,-0.805887,5.33032,0.422036,-0.976948,-0.150678
1518359,1.5632,-0.798487,5.0914,0.413283,-1.02795,-0.151606
1519789,1.6427,-1.19753,4.71778,0.445719,-1.01193,-0.147177
1521226,1.90537,-0.034205,5.31601,0.373852,-1.00924,-0.14851
1522636,2.44106,-0.649627,5.34468,0.399136,-0.982292,-0.146885
1524080,2.87024,-2.00262,4.94655,0.498345,-0.936542,-0.148177
1525545,1.99838,-1.63657,4.66186,0.458392,-0.99235,-0.149643
1526951,1.01883,-0.725421,5.03857,0.409846,-1.04119,-0.153257
1528375,0.50762,-0.800638,4.62576,0.415137,-1.08261,-0.145265
1529810,0.708128,-0.934101,4.50975,0.423768,-1.05066,-0.14557
1531257,0.78829,-0.911211,5.004,0.420293,-1.0743,-0.146222
1532670,1.33771,-1.41328,4.80974,0.444411,-1.01077,-0.152998
1534101,0.830411,-1.97705,4.86322,0.486142,-1.06686,-0.151053
1535532,1.16021,-1.26819,4.66884,0.442229,-1.02342,-0.146495
1536979,0.922857,-0.116858,5.07712,0.375321,-1.06858,-0.148099
1538455,1.8545,-0.777894,4.87239,0.420999,-0.996284,-0.148806
1539830,2.08675,-1.45581,4.95174,0.450375,-1.0027,-0.152531
1541270,2.74996,-1.64862,5.39091,0.460374,-0.952331,-0.15065
1542704,2.51064,-1.22767,5.24186,0.442656,-0.967278,-0.151387
1544122,1.83276,-0.979462,4.86797,0.428963,-1.01852,-0.149894
1545586,2.00164,-0.461531,4.8597,0.396212,-0.987455,-0.146529
1547027,1.97719,-0.181061,5.1552,0.390008,-1.00423,-0.146583
1548469,2.55103,-1.23037,5.09024,0.440348,-0.97129,-0.150835
1549864,2.46967,-1.92857,4.76663,0.474462,-0.963726,-0.150635
1551284,1.61676,-1.34857,4.78537,0.455605,-1.01265,-0.149716
1552717,0.869969,-0.31098,4.56499,0.38858,-1.05782,-0.15168
1554163,0.8809,-0.783048,4.49558,0.413691,-1.04839,-0.142302
1555592,0.543644,-0.721325,4.36653,0.413342,-1.07174,-0.149188
1557025,0.694089,-0.95497,4.93438,0.419636,-1.06183,-0.151391
1558459,0.901731,-1.68078,5.01393,0.466954,-1.05462,-0.152188
1559889,1.42621,-1.62568,4.69471,0.473216,-1.02716,-0.149351
1561328,1.55798,-0.301572,4.93654,0.390418,-1.01252,-0.147699
1562738,1.82883,-0.247836,4.93876,0.377283,-1.03028,-0.149161
1564194,3.04505,-1.01869,4.55893,0.428886,-0.915748,-0.147726
1565641,2.28253,-1.10922,4.93323,0.443725,-1.00521,-0.152089
1567086,2.69339,-0.762146,5.10158,0.419362,-0.947568,-0.151826
1568475,2.02967,-0.914912,4.95886,0.427498,-1.00763,-0.148433
1569907,2.26664,-0.695484,4.63841,0.415657,-0.984534,-0.149348
1571346,2.5101,0.191064,5.16385,0.362708,-0.982302,-0.147432
1572781,2.92257,-0.610136,5.11693,0.401971,-0.95668,-0.148548
1574219,3.26272,-1.76102,4.63038,0.491177,-0.912468,-0.151194
1575634,2.01416,-0.981975,4.78714,0.427996,-1.00762,-0.151512
1577100,1.46754,-0.463714,4.8465,0.39186,-1.01288,-0.152736
1578532,0.85034,-0.85033,4.24507,0.42433,-1.06759,-0.14969
1579965,1.00694,-0.41658,4.23263,0.403362,-1.0384,-0.141438
1581404,0.960251,-0.437986,4.81159,0.394009,-1.05597,-0.150418
1582823,1.01744,-1.70751,4.03629,0.473341,-1.03755,-0.154275
1584247,0.746482,-1.35752,4.43123,0.453165,-1.06693,-0.148572
1585679,1.03888,-0.455841,4.50913,0.390764,-1.03695,-0.147503
1587094,0.977497,-0.376841,4.49146,0.397987,-1.05771,-0.146438
1588536,1.52091,-0.630342,4.58243,0.414855,-1.0191,-0.145712
1589972,2.1943,-0.995996,4.79554,0.42118,-0.995093,-0.153553
1591409,2.70032,-1.5151,5.01743,0.459585,-0.952819,-0.146001
1592811,2.41479,-1.04322,4.74642,0.437456,-0.972961,-0.151364
1594269,2.14089,-0.583078,4.61252,0.407067,-1.00137,-0.151123
1595697,2.18616,-0.379745,4.54042,0.390071,-0.98021,-0.144222
1597138,2.20939,-0.196591,5.01017,0.386603,-0.99744,-0.150071
1598606,2.97914,-1.25482,4.98381,0.442943,-0.946211,-0.153114
1600000,2.76946,-1.89518,4.78583,0.487656,-0.945664,-0.147819
1601461,1.79131,-1.06995,4.86682,0.432542,-1.01375,-0.151268
1602911,1.30848,-0.525467,4.06526,0.392106,-1.03021,-0.153065
1604334,1.11027,-1.11425,4.36707,0.446777,-1.03882,-0.141354
1605765,0.90068,-0.449713,4.57473,0.386202,-1.05124,-0.149935
1607172,0.883342,-1.29076,4.7058,0.438829,-1.05354,-0.15424
1608605,0.810092,-2.29741,4.59299,0.511086,-1.05768,-0.152818
1610038,1.45176,-1.22225,4.66575,0.437535,-1.03047,-0.151842
1611446,1.33602,-0.585615,4.61514,0.406627,-1.0274,-0.148883
1612889,2.00053,-0.950324,4.42519,0.423506,-1.01127,-0.149028
1614330,2.75791,-0.930668,4.45019,0.415597,-0.942887,-0.149536
1615759,2.169,-1.43809,4.57118,0.458336,-0.998988,-0.153246
1617185,2.33657,-1.26271,4.58083,0.448322,-0.969673,-0.147745
1618611,1.49579,-0.939811,4.45192,0.422364,-1.03075,-0.149227
1620055,1.54744,-0.83731,4.05721,0.418182,-1.0226,-0.147135
1621493,1.91075,0.061125,4.75347,0.373166,-1.01707,-0.14352
1622940,2.70051,-0.860163,4.6852,0.414381,-0.964858,-0.151121
1624353,3.08746,-2.31491,4.31398,0.509129,-0.920312,-0.149724
1625778,1.60399,-1.12804,4.66578,0.439786,-1.03016,-0.151313
1627219,1.33279,-0.654983,4.49721,0.39828,-1.01957,-0.149882
1628661,0.854445,-0.968092,4.14188,0.439626,-1.06458,-0.145147
1630076,1.07141,-0.523849,3.95494,0.395326,-1.03667,-0.142724
1631511,1.1451,-0.909215,4.73041,0.41688,-1.04569,-0.152292
1632964,1.0628,-1.93782,4.09931,0.487913,-1.04184,-0.150972
1634397,1.17959,-1.42709,4.46462,0.458316,-1.04186,-0.149512
1635801,1.39323,-0.605158,4.29754,0.4056,-1.02007,-0.146982
1637233,1.41978,-0.317167,4.22003,0.38748,-1.04369,-0.145717
1638689,2.20738,-0.606922,4.6146,0.404257,-0.984217,-0.148273
1640111,2.8786,-1.41209,4.60022,0.455003,-0.959767,-0.153676
1641530,3.13334,-1.38179,4.96011,0.460576,-0.93485,-0.145779
1642958,2.70277,-0.882911,4.7028,0.411019,-0.967865,-0.154169
1644404,2.69358,-0.772568,4.08241,0.425047,-0.967061,-0.148876
1645875,2.35572,-0.121367,4.41894,0.392297,-0.98427,-0.138463
1647280,2.8449,0.102614,4.68015,0.342595,-0.972042,-0.15072
1648717,3.60585,-1.6415,4.37153,0.484617,-0.897141,-0.147976
1650142,2.34492,-1.7399,4.09203,0.477486,-0.985524,-0.15064
1651612,1.76007,-0.08328,4.69095,0.375328,-1.01244,-0.15516
1652989,1.3847,-0.657255,3.74242,0.407109,-1.03464,-0.148099
1654436,1.5398,-0.732354,3.84111,0.426481,-1.01666,-0.140045
1655895,1.53091,-0.213654,4.50155,0.370995,-1.03154,-0.146747
1657363,1.70698,-1.38691,4.17531,0.454681,-1.00368,-0.15462
1658771,1.72104,-1.82103,4.44933,0.485609,-1.02407,-0.146951
1660166,2.16833,-0.772208,4.22754,0.408855,-0.98282,-0.148914
1661640,2.26808,-0.264433,4.48872,0.385854,-1.00529,-0.148257
1663059,3.33589,-0.477812,4.06837,0.402592,-0.920373,-0.143967
1664475,3.14378,-1.14259,4.06051,0.441065,-0.948993,-0.153904
1665893,3.19091,-1.09227,4.15211,0.434573,-0.939661,-0.151929
1667319,2.78651,-0.703998,4.47381,0.418104,-0.95714,-0.144629
1668761,2.22867,-0.793734,3.8395,0.417492,-1.0015,-0.151122
1670253,2.65382,-0.321526,3.96342,0.391791,-0.97146,-0.146263
1671613,3.04717,-0.055409,4.65128,0.368804,-0.963205,-0.147932
1673056,3.9542,-1.51574,4.15548,0.467785,-0.895611,-0.150648
1674482,3.44486,-1.87284,4.05492,0.48751,-0.909776,-0.148547
1675940,2.12603,-0.963276,4.3473,0.428225,-1.01039,-0.150403
1677369,1.87708,-0.298614,3.54001,0.386257,-0.995039,-0.147802
1678780,1.46005,-0.87201,3.8146,0.421618,-1.04628,-0.144082
1680227,2.1058,-0.847668,3.90191,0.417018,-0.986753,-0.145016
1681656,2.00128,-1.11385,4.25806,0.424565,-1.00118,-0.153752
1683066,1.97919,-1.9438,4.03208,0.489835,-1.00624,-0.154887
1684510,2.19304,-1.3309,3.62415,0.452395,-0.980126,-0.148483
1685940,1.92655,-0.131996,4.11811,0.375328,-1.01716,-0.146875
1687408,2.71024,-0.475042,3.98364,0.398878,-0.966281,-0.148885
1688826,3.20755,-1.22816,4.14611,0.436221,-0.948689,-0.152027
1690245,3.79596,-1.74304,4.3418,0.47564,-0.902224,-0.15101
1691678,3.47585,-1.32715,4.47967,0.443502,-0.933798,-0.152305
1693152,3.07088,-1.00391,4.09342,0.428982,-0.947558,-0.15037
1694554,2.86239,-1.0012,3.68038,0.430799,-0.954362,-0.14356
1695980,2.64374,0.135143,4.50598,0.364829,-0.989706,-0.150184
1697432,3.70469,-0.934541,4.22471,0.41198,-0.908748,-0.151693
1698841,3.28551,-2.60987,4.01219,0.536517,-0.920007,-0.147437
1700280,2.11116,-1.14263,4.0937,0.435719,-1.01081,-0.153703
1701739,1.88521,-0.520236,3.80368,0.384926,-0.992769,-0.149753
1703138,1.18771,-1.13204,3.34891,0.449838,-1.06009,-0.142055
1704574,1.7842,-0.394373,3.55577,0.38766,-0.992408,-0.143324
1706037,1.60023,-0.905741,4.26601,0.416884,-1.03808,-0.150516
1707437,2.0026,-2.26252,3.83136,0.50419,-0.985543,-0.14888
1708868,1.77419,-1.31006,4.11732,0.445855,-1.0324,-0.152747
1710305,2.52442,-0.600618,3.95608,0.403115,-0.964564,-0.148598
1711733,2.8053,-0.432956,4.13706,0.401722,-0.972184,-0.143569
1713151,3.44843,-0.723426,3.93012,0.420578,-0.92156,-0.147779
1714593,3.48763,-1.11321,4.13016,0.43368,-0.934923,-0.154827
1716060,3.60355,-1.38658,4.2901,0.453352,-0.904264,-0.14657
1717498,2.62718,-0.880909,3.96636,0.42382,-0.981331,-0.151308
1718911,2.65128,-0.49376,4.00039,0.403364,-0.971557,-0.149115
1720323,2.77502,-0.305384,4.0982,0.39383,-0.969007,-0.142508
1721753,3.36203,-0.455722,4.32658,0.388777,-0.945689,-0.15317
1723193,4.16378,-1.96178,3.90216,0.484074,-0.875838,-0.1491
1724627,2.86459,-1.63852,3.92355,0.476401,-0.959524,-0.152404
1726052,2.05756,-0.523197,4.00162,0.393716,-0.998581,-0.150654
1727477,1.34766,-0.553869,3.09573,0.408082,-1.03198,-0.147958
1728943,1.29412,-0.430156,3.42234,0.400047,-1.05348,-0.143379
1730380,2.04779,-0.382833,3.84652,0.385709,-0.982602,-0.145279
1731810,1.71555,-1.5697,3.69858,0.468917,-1.0269,-0.156913
1733233,2.09233,-1.69798,3.70889,0.474971,-0.988779,-0.15297
1734656,1.96435,-0.293412,3.62303,0.388862,-1.00398,-0.148784
1736117,2.1841,-0.074965,3.67516,0.37844,-1.00046,-0.146399
1737526,2.92219,-0.403439,3.80058,0.395017,-0.958225,-0.147237
1738959,3.36923,-0.849779,4.13137,0.421179,-0.936038,-0.151963
1740418,3.85426,-1.33668,4.23547,0.45315,-0.902005,-0.151062
1741819,3.64675,-1.19822,4.05239,0.441445,-0.920924,-0.151108
1743234,3.11382,-0.72755,3.62064,0.42206,-0.946637,-0.149073
1744677,2.91078,-0.059397,3.74218,0.376298,-0.963459,-0.142332
1746111,3.08438,0.157639,4.23723,0.360691,-0.962367,-0.148022
1747593,3.91832,-1.68111,3.69887,0.465984,-0.895332,-0.151121
1748980,3.24226,-1.90124,3.91424,0.489862,-0.927768,-0.148266
1750407,2.3184,-0.807102,3.93743,0.407083,-0.996613,-0.154501
1751865,1.96611,-1.02022,3.20313,0.437025,-0.98863,-0.14829
1753286,1.34319,-0.599589,3.07785,0.4025,-1.05501,-0.145532
1754693,1.88124,-0.167364,3.46617,0.371977,-0.989295,-0.143631
1756132,1.73803,-1.34624,3.66915,0.450897,-1.0306,-0.153186
1757568,2.14018,-2.09306,3.5299,0.496747,-0.980515,-0.149563
1759002,1.79286,-1.07607,4.0238,0.431911,-1.03282,-0.151429
1760448,2.84412,-0.445653,3.56419,0.387964,-0.948294,-0.14643
1761871,2.93575,-0.552672,3.60371,0.408151,-0.966685,-0.14462
1763297,3.56762,-0.674972,3.62183,0.415664,-0.920987,-0.149018
1764733,3.92139,-0.991527,3.95327,0.423501,-0.906434,-0.151101
1766148,3.59409,-1.60482,3.96465,0.466972,-0.911099,-0.148548
1767583,2.87827,-1.06241,3.73813,0.434887,-0.970494,-0.151954
1769039,2.9131,-0.404507,3.80489,0.389512,-0.960471,-0.148701
1770460,3.01856,-0.496967,3.94733,0.407438,-0.956312,-0.142648
