3.096854887582270064e-05,1.585516962228371746e-05,6.429231450654095516e-06,3.746984663028472834e-06,-1.729335443194194836e-06,-2.271156149415168140e-06
1.585516962228371746e-05,3.066002630022779813e-05,1.316153059230868773e-05,3.071135555928725496e-06,-1.058406105232230572e-08,-1.420309419898719057e-06
6.429231450654095516e-06,1.316153059230868773e-05,1.292616600883187736e-05,1.651596101094765977e-06,4.406130475864039944e-07,-1.353300572987061031e-06
3.746984663028472834e-06,3.071135555928725496e-06,1.651596101094765977e-06,7.904160010837751639e-07,-7.726864467675640956e-08,-4.002599499973674640e-07
-1.729335443194194836e-06,-1.058406105232230572e-08,4.406130475864039944e-07,-7.726864467675640956e-08,4.182982281635224744e-07,5.500024822038846606e-08
-2.271156149415168140e-06,-1.420309419898719057e-06,-1.353300572987061031e-06,-4.002599499973674640e-07,5.500024822038846606e-08,4.369328009569590582e-07
